population,x,y
IDHmut_TP53wt,-130.9378110269947,-44.086275749198194
IDHmut_TP53wt,-298.08050903152065,-44.12436635090193
IDHmut_TP53wt,-266.4356896311726,-38.66122764174508
IDHmut_TP53wt,-184.28441966527683,111.2692657447912
IDHmut_TP53wt,-282.14621620167867,103.6873771012665
IDHmut_TP53wt,-235.09848957002407,-37.4300641712908
IDHmut_TP53wt,-276.5012125348144,-26.56135668865099
IDHmut_TP53wt,-146.57828435481764,-43.95360493567645
IDHmut_TP53wt,-250.62705081961968,-36.75981442470221
IDHmut_TP53wt,-319.0840951738295,52.36981948180117
IDHmut_TP53wt,-304.9997399938604,82.45932187192112
IDHmut_TP53wt,-142.84134474500038,2.9067373331565594
IDHmut_TP53wt,-126.28496208766904,-113.86811431357282
IDHmut_TP53wt,-195.17496043594392,-105.71971323873719
IDHmut_TP53wt,-230.20943184420008,-25.985323357318368
IDHmut_TP53wt,-302.53460518267946,-16.35279702018381
IDHmut_TP53wt,-285.6860693689505,14.657573320172121
IDHmut_TP53wt,-205.023045977493,-5.651046318958146
IDHmut_TP53wt,-269.8900319321067,17.844492970845238
IDHmut_TP53wt,-108.55237023133209,96.24508490933734
IDHmut_TP53wt,-274.5368077983709,-84.31467350576494
IDHmut_TP53wt,-199.9158388221971,111.41998206140974
IDHmut_TP53wt,-156.559761163006,-84.90854964801011
IDHmut_TP53wt,-298.37507967998414,-68.12024936746764
IDHmut_TP53wt,-155.8178253394498,-56.92987847714306
IDHmut_TP53wt,-295.47153828068633,-1.8077832623417216
IDHmut_TP53wt,-318.44806879634024,-43.9498517267627
IDHmut_TP53wt,-87.4451180617415,-43.363546499586604
IDHmut_TP53wt,-185.37497662280907,-64.50719629113654
IDHmut_TP53wt,-158.47706490663455,6.606529670435605
IDHmut_TP53wt,-231.65041274762044,130.09676898546303
IDHmut_TP53wt,-312.5206882265163,68.29299296239998
IDHmut_TP53wt,-79.58818225493806,-29.281643942312186
IDHmut_TP53wt,-76.02541149246058,-13.401334796265242
IDHmut_TP53wt,-70.93294475628659,34.446509465825464
IDHmut_TP53wt,-249.83872247764134,37.267947476011415
IDHmut_TP53wt,-225.82995770127692,86.38992537286728
IDHmut_TP53wt,-201.65656804466119,43.773632155871134
IDHmut_TP53wt,-211.6205414938663,-20.28293666258038
IDHmut_TP53wt,-248.54300648250072,67.26972217104945
IDHmut_TP53wt,-248.18262761723688,-64.25687764064767
IDHmut_TP53wt,-108.69484097980508,35.69506343582353
IDHmut_TP53wt,-186.11851368749078,66.94840256760604
IDHmut_TP53wt,-308.0516662031982,41.0611907927467
IDHmut_TP53wt,-295.8555637069862,31.32623282119075
IDHmut_TP53wt,-153.27096258590896,-8.518120803261121
IDHmut_TP53wt,-110.27172309677022,50.240190414825875
IDHmut_TP53wt,-135.9948555645763,28.908713112485877
IDHmut_TP53wt,-193.58086422667284,-77.97404297969557
IDHmut_TP53wt,-246.1593137870145,-79.68792296714496
IDHmut_TP53wt,-312.8576271908464,-93.65002804825626
IDHmut_TP53wt,-200.19922579615593,60.328086004273466
IDHmut_TP53wt,-261.78996713344736,-72.41191405839102
IDHmut_TP53wt,-108.96612888932115,-88.78236028679916
IDHmut_TP53wt,-236.89792180878084,-8.255354085163846
IDHmut_TP53wt,-239.40082399069087,19.557824770917723
IDHmut_TP53wt,-128.00434372039078,-1.9379345600687987
IDHmut_TP53wt,-179.2004742918071,-106.60405711263536
IDHmut_TP53wt,-76.63159489105455,2.724737456862671
IDHmut_TP53wt,-259.3706840630926,-88.02128805607452
IDHmut_TP53wt,-206.0228351530755,124.80071590954661
IDHmut_TP53wt,-264.02590730079754,2.8705472493646615
IDHmut_TP53wt,-211.7412787879774,-120.83223363554035
IDHmut_TP53wt,-226.40154097382086,145.3461416966317
IDHmut_TP53wt,-208.68591420775468,98.48303972134264
IDHmut_TP53wt,-262.09803321787604,124.92592020509491
IDHmut_TP53wt,-257.54488861133586,80.27494081816134
IDHmut_TP53wt,-252.93894099421422,-8.85646287301832
IDHmut_TP53wt,-241.30142256751563,81.4493331773841
IDHmut_TP53wt,-287.8210749052989,-56.395523638881144
IDHmut_TP53wt,-85.9440452461345,29.10004916613752
IDHmut_TP53wt,-227.3482262485177,-103.89730685188728
IDHmut_TP53wt,-202.8603174128589,-33.551820099784536
IDHmut_TP53wt,-318.81920214400793,11.98252418777298
IDHmut_TP53wt,-137.70445938599218,109.05898449870116
IDHmut_TP53wt,-208.71404950988477,-48.63219919449217
IDHmut_TP53wt,-302.78647435535714,12.072246879141293
IDHmut_TP53wt,-241.42180097716084,-50.45954232193759
IDHmut_TP53wt,-88.59892471490814,13.25650360406293
IDHmut_TP53wt,-115.86418780094439,17.829808869820603
IDHmut_TP53wt,-265.20697503019227,34.10746502940479
IDHmut_TP53wt,-133.76424407335708,-99.8336672336411
IDHmut_TP53wt,-272.2627014836318,-53.65214971531193
IDHmut_TP53wt,-237.8540162502902,97.03452753356883
IDHmut_TP53wt,-177.84291278940253,-43.76590712931343
IDHmut_TP53wt,-243.9310782300219,-22.43084382729069
IDHmut_TP53wt,-280.9517022151536,119.67667351097546
